funcid,dim,milestone,error
13,50,1,8.021077e+04
13,50,2,8.018982e+04
13,50,3,8.016915e+04
13,50,5,8.012674e+04
13,50,10,8.002788e+04
13,50,20,7.983062e+04
13,50,30,7.963908e+04
13,50,40,7.944200e+04
13,50,50,7.925092e+04
13,50,60,7.906193e+04
13,50,70,7.886282e+04
13,50,80,7.866710e+04
13,50,90,7.848041e+04
13,50,100,7.829295e+04
