funcid,dim,milestone,error
28,30,1,6.048935e+02
28,30,2,5.898693e+02
28,30,3,5.898658e+02
28,30,5,5.898658e+02
28,30,10,5.898658e+02
28,30,20,5.898658e+02
28,30,30,5.898658e+02
28,30,40,5.898658e+02
28,30,50,5.898658e+02
28,30,60,5.898658e+02
28,30,70,5.898658e+02
28,30,80,5.898658e+02
28,30,90,5.898658e+02
28,30,100,5.898658e+02
