funcid,dim,milestone,error
13,10,1,4.085029e+04
13,10,2,4.084443e+04
13,10,3,4.083905e+04
13,10,5,4.082737e+04
13,10,10,4.079893e+04
13,10,20,4.073856e+04
13,10,30,4.068224e+04
13,10,40,4.062873e+04
13,10,50,4.057194e+04
13,10,60,4.051790e+04
13,10,70,4.046369e+04
13,10,80,4.040656e+04
13,10,90,4.035398e+04
13,10,100,4.029770e+04
