funcid,dim,milestone,error
14,50,1,4.029825e+05
14,50,2,1.950428e+05
14,50,3,1.395950e+05
14,50,5,8.076062e+04
14,50,10,2.458511e+04
14,50,20,6.126508e+03
14,50,30,4.555564e+03
14,50,40,4.368401e+03
14,50,50,4.368401e+03
14,50,60,4.368401e+03
14,50,70,4.368401e+03
14,50,80,4.368401e+03
14,50,90,4.368401e+03
14,50,100,4.368401e+03
