funcid,dim,milestone,error
1,10,1,8.723283e+06
1,10,2,6.853285e+06
1,10,3,6.730107e+06
1,10,5,5.689127e+06
1,10,10,9.177077e+05
1,10,20,9.177077e+05
1,10,30,9.177077e+05
1,10,40,9.177077e+05
1,10,50,9.177077e+05
1,10,60,9.177077e+05
1,10,70,9.177077e+05
1,10,80,9.177077e+05
1,10,90,9.177077e+05
1,10,100,9.177077e+05
