funcid,dim,milestone,error
17,10,1,2.212473e+02
17,10,2,2.212473e+02
17,10,3,2.212473e+02
17,10,5,2.212473e+02
17,10,10,2.212473e+02
17,10,20,2.212473e+02
17,10,30,2.212473e+02
17,10,40,2.212473e+02
17,10,50,2.212473e+02
17,10,60,2.212473e+02
17,10,70,2.212473e+02
17,10,80,2.212473e+02
17,10,90,2.212473e+02
17,10,100,2.212473e+02
