funcid,dim,milestone,error
15,30,1,4.084052e+04
15,30,2,4.083289e+04
15,30,3,4.082539e+04
15,30,5,4.080807e+04
15,30,10,4.076765e+04
15,30,20,4.068848e+04
15,30,30,4.060752e+04
15,30,40,4.052541e+04
15,30,50,4.044293e+04
15,30,60,4.036271e+04
15,30,70,4.028459e+04
15,30,80,4.020576e+04
15,30,90,4.012638e+04
15,30,100,4.004700e+04
