funcid,dim,milestone,error
2,50,1,9.701723e+97
2,50,2,9.701723e+97
2,50,3,9.701723e+97
2,50,5,9.701723e+97
2,50,10,9.701723e+97
2,50,20,9.701723e+97
2,50,30,9.701723e+97
2,50,40,9.701723e+97
2,50,50,9.701723e+97
2,50,60,9.701723e+97
2,50,70,9.701723e+97
2,50,80,9.701723e+97
2,50,90,9.701723e+97
2,50,100,9.701723e+97
