funcid,dim,milestone,error
12,50,1,1.186460e+08
12,50,2,3.046524e+07
12,50,3,1.367468e+07
12,50,5,5.806852e+06
12,50,10,2.388140e+06
12,50,20,1.253228e+06
12,50,30,1.034273e+06
12,50,40,9.070479e+05
12,50,50,8.103180e+05
12,50,60,7.341536e+05
12,50,70,6.699641e+05
12,50,80,6.160330e+05
12,50,90,5.714475e+05
12,50,100,5.338633e+05
