funcid,dim,milestone,error
29,50,1,5.711699e+03
29,50,2,5.669125e+03
29,50,3,5.629524e+03
29,50,5,5.583914e+03
29,50,10,5.583914e+03
29,50,20,5.583914e+03
29,50,30,5.583914e+03
29,50,40,5.583914e+03
29,50,50,5.583914e+03
29,50,60,5.583914e+03
29,50,70,5.583914e+03
29,50,80,5.583914e+03
29,50,90,5.583914e+03
29,50,100,5.583914e+03
