funcid,dim,milestone,error
10,10,1,1.739033e+03
10,10,2,1.739031e+03
10,10,3,1.739031e+03
10,10,5,1.739031e+03
10,10,10,1.739031e+03
10,10,20,1.739031e+03
10,10,30,1.739031e+03
10,10,40,1.739031e+03
10,10,50,1.739031e+03
10,10,60,1.739031e+03
10,10,70,1.739031e+03
10,10,80,1.739031e+03
10,10,90,1.739031e+03
10,10,100,1.739031e+03
