funcid,dim,milestone,error
19,50,1,1.294191e+06
19,50,2,1.012853e+06
19,50,3,8.439032e+05
19,50,5,6.133890e+05
19,50,10,3.792600e+05
19,50,20,2.270279e+05
19,50,30,1.723160e+05
19,50,40,1.432200e+05
19,50,50,1.248664e+05
19,50,60,1.123941e+05
19,50,70,1.028522e+05
19,50,80,9.509901e+04
19,50,90,8.904491e+04
19,50,100,8.391742e+04
