funcid,dim,milestone,error
24,50,1,2.410534e+03
24,50,2,2.410534e+03
24,50,3,2.410534e+03
24,50,5,2.410534e+03
24,50,10,2.410534e+03
24,50,20,2.410534e+03
24,50,30,2.410534e+03
24,50,40,2.410534e+03
24,50,50,2.410534e+03
24,50,60,2.410534e+03
24,50,70,2.410534e+03
24,50,80,2.410534e+03
24,50,90,2.410534e+03
24,50,100,2.410534e+03
