funcid,dim,milestone,error
23,10,1,1.378485e+03
23,10,2,1.351044e+03
23,10,3,1.350160e+03
23,10,5,1.350127e+03
23,10,10,1.350127e+03
23,10,20,1.350127e+03
23,10,30,1.350127e+03
23,10,40,1.350127e+03
23,10,50,1.350127e+03
23,10,60,1.350127e+03
23,10,70,1.350127e+03
23,10,80,1.350127e+03
23,10,90,1.350127e+03
23,10,100,1.350127e+03
