funcid,dim,milestone,error
10,50,1,1.155224e+04
10,50,2,1.155222e+04
10,50,3,1.155222e+04
10,50,5,1.155222e+04
10,50,10,1.155222e+04
10,50,20,1.155222e+04
10,50,30,1.155222e+04
10,50,40,1.155222e+04
10,50,50,1.155222e+04
10,50,60,1.155222e+04
10,50,70,1.155222e+04
10,50,80,1.155222e+04
10,50,90,1.155222e+04
10,50,100,1.155222e+04
