funcid,dim,milestone,error
14,30,1,8.297032e+05
14,30,2,3.733378e+05
14,30,3,3.200219e+05
14,30,5,2.341009e+05
14,30,10,1.043567e+05
14,30,20,2.527591e+04
14,30,30,9.707615e+03
14,30,40,6.432469e+03
14,30,50,5.505793e+03
14,30,60,5.167547e+03
14,30,70,5.167547e+03
14,30,80,5.167547e+03
14,30,90,5.167547e+03
14,30,100,5.167547e+03
