funcid,dim,milestone,error
26,10,1,2.391914e+03
26,10,2,2.383728e+03
26,10,3,2.382424e+03
26,10,5,2.382251e+03
26,10,10,2.382249e+03
26,10,20,2.382249e+03
26,10,30,2.382249e+03
26,10,40,2.382249e+03
26,10,50,2.382249e+03
26,10,60,2.382249e+03
26,10,70,2.382249e+03
26,10,80,2.382249e+03
26,10,90,2.382249e+03
26,10,100,2.382249e+03
