funcid,dim,milestone,error
30,30,1,1.117481e+08
30,30,2,8.134145e+07
30,30,3,7.891222e+07
30,30,5,7.891124e+07
30,30,10,7.891052e+07
30,30,20,7.891052e+07
30,30,30,7.891052e+07
30,30,40,7.891052e+07
30,30,50,7.891052e+07
30,30,60,7.891052e+07
30,30,70,7.891052e+07
30,30,80,7.891052e+07
30,30,90,7.891052e+07
30,30,100,7.891052e+07
