funcid,dim,milestone,error
17,50,1,3.916964e+03
17,50,2,3.910272e+03
17,50,3,3.905806e+03
17,50,5,3.899555e+03
17,50,10,3.897413e+03
17,50,20,3.897413e+03
17,50,30,3.897413e+03
17,50,40,3.897413e+03
17,50,50,3.897413e+03
17,50,60,3.897413e+03
17,50,70,3.897413e+03
17,50,80,3.897413e+03
17,50,90,3.897413e+03
17,50,100,3.897413e+03
