funcid,dim,milestone,error
11,30,1,5.521164e+03
11,30,2,4.891041e+02
11,30,3,2.873068e+02
11,30,5,2.293775e+02
11,30,10,2.028150e+02
11,30,20,1.921006e+02
11,30,30,1.883786e+02
11,30,40,1.883737e+02
11,30,50,1.883737e+02
11,30,60,1.883737e+02
11,30,70,1.883737e+02
11,30,80,1.883737e+02
11,30,90,1.883737e+02
11,30,100,1.883737e+02
