funcid,dim,milestone,error
19,30,1,2.997783e+07
19,30,2,1.578285e+07
19,30,3,1.063829e+07
19,30,5,6.046770e+06
19,30,10,2.667721e+06
19,30,20,1.165265e+06
19,30,30,7.012844e+05
19,30,40,4.879198e+05
19,30,50,3.702066e+05
19,30,60,2.960390e+05
19,30,70,2.449934e+05
19,30,80,2.091805e+05
19,30,90,1.819547e+05
19,30,100,1.601399e+05
