funcid,dim,milestone,error
23,50,1,3.748266e+03
23,50,2,3.748266e+03
23,50,3,3.748266e+03
23,50,5,3.748266e+03
23,50,10,3.748266e+03
23,50,20,3.748266e+03
23,50,30,3.748266e+03
23,50,40,3.748266e+03
23,50,50,3.748266e+03
23,50,60,3.748266e+03
23,50,70,3.748266e+03
23,50,80,3.748266e+03
23,50,90,3.748266e+03
23,50,100,3.748266e+03
