funcid,dim,milestone,error
25,10,1,1.821362e+03
25,10,2,1.723120e+03
25,10,3,1.668085e+03
25,10,5,1.604558e+03
25,10,10,1.523777e+03
25,10,20,1.448092e+03
25,10,30,1.405727e+03
25,10,40,1.376991e+03
25,10,50,1.355716e+03
25,10,60,1.338215e+03
25,10,70,1.323504e+03
25,10,80,1.311017e+03
25,10,90,1.300281e+03
25,10,100,1.290509e+03
