funcid,dim,milestone,error
7,10,1,2.611262e+02
7,10,2,2.609179e+02
7,10,3,2.608811e+02
7,10,5,2.608602e+02
7,10,10,2.608578e+02
7,10,20,2.608553e+02
7,10,30,2.608550e+02
7,10,40,2.608549e+02
7,10,50,2.608549e+02
7,10,60,2.608549e+02
7,10,70,2.608548e+02
7,10,80,2.608548e+02
7,10,90,2.608548e+02
7,10,100,2.608548e+02
