funcid,dim,milestone,error
12,10,1,2.016243e+06
12,10,2,9.273256e+05
12,10,3,8.653677e+05
12,10,5,7.913194e+05
12,10,10,6.857302e+05
12,10,20,5.833154e+05
12,10,30,5.268477e+05
12,10,40,4.885421e+05
12,10,50,4.590711e+05
12,10,60,4.357885e+05
12,10,70,4.165833e+05
12,10,80,4.001457e+05
12,10,90,3.860069e+05
12,10,100,3.735920e+05
