funcid,dim,milestone,error
28,30,1,7.027121e+03
28,30,2,6.870545e+03
28,30,3,6.781276e+03
28,30,5,6.670161e+03
28,30,10,6.526051e+03
28,30,20,6.385934e+03
28,30,30,6.306137e+03
28,30,40,6.250786e+03
28,30,50,6.208367e+03
28,30,60,6.173632e+03
28,30,70,6.144511e+03
28,30,80,6.119534e+03
28,30,90,6.097371e+03
28,30,100,6.077711e+03
