funcid,dim,milestone,error
24,50,1,2.876871e+03
24,50,2,2.835507e+03
24,50,3,2.811730e+03
24,50,5,2.783679e+03
24,50,10,2.746084e+03
24,50,20,2.710717e+03
24,50,30,2.690873e+03
24,50,40,2.677319e+03
24,50,50,2.667207e+03
24,50,60,2.659088e+03
24,50,70,2.652425e+03
24,50,80,2.646775e+03
24,50,90,2.641856e+03
24,50,100,2.637528e+03
