funcid,dim,milestone,error
17,10,1,1.350032e+02
17,10,2,1.313225e+02
17,10,3,1.308866e+02
17,10,5,1.301474e+02
17,10,10,1.298964e+02
17,10,20,1.296960e+02
17,10,30,1.294303e+02
17,10,40,1.292850e+02
17,10,50,1.291903e+02
17,10,60,1.290906e+02
17,10,70,1.289794e+02
17,10,80,1.289418e+02
17,10,90,1.288765e+02
17,10,100,1.288154e+02
