funcid,dim,milestone,error
29,30,1,6.337944e+03
29,30,2,6.164856e+03
29,30,3,6.083487e+03
29,30,5,5.985516e+03
29,30,10,5.866040e+03
29,30,20,5.766450e+03
29,30,30,5.713708e+03
29,30,40,5.677746e+03
29,30,50,5.652322e+03
29,30,60,5.632336e+03
29,30,70,5.614420e+03
29,30,80,5.599900e+03
29,30,90,5.586040e+03
29,30,100,5.574921e+03
