funcid,dim,milestone,error
5,10,1,8.017690e+01
5,10,2,6.825997e+01
5,10,3,6.322168e+01
5,10,5,5.960449e+01
5,10,10,5.870233e+01
5,10,20,5.870221e+01
5,10,30,5.870221e+01
5,10,40,5.870220e+01
5,10,50,5.870220e+01
5,10,60,5.870220e+01
5,10,70,5.870220e+01
5,10,80,5.870220e+01
5,10,90,5.870220e+01
5,10,100,5.870220e+01
