funcid,dim,milestone,error
3,50,1,6.136074e+05
3,50,2,6.071894e+05
3,50,3,6.031900e+05
3,50,5,5.981882e+05
3,50,10,5.914894e+05
3,50,20,5.847698e+05
3,50,30,5.809244e+05
3,50,40,5.781787e+05
3,50,50,5.760382e+05
3,50,60,5.743168e+05
3,50,70,5.728401e+05
3,50,80,5.715556e+05
3,50,90,5.704403e+05
3,50,100,5.694504e+05
