funcid,dim,milestone,error
13,10,1,6.772015e+04
13,10,2,1.254060e+03
13,10,3,1.254060e+03
13,10,5,1.251936e+03
13,10,10,1.250040e+03
13,10,20,1.248324e+03
13,10,30,1.246676e+03
13,10,40,1.244771e+03
13,10,50,1.242673e+03
13,10,60,1.241354e+03
13,10,70,1.239909e+03
13,10,80,1.238321e+03
13,10,90,1.236490e+03
13,10,100,1.234951e+03
