funcid,dim,milestone,error
19,30,1,1.690071e+09
19,30,2,1.391987e+09
19,30,3,1.240478e+09
19,30,5,1.057680e+09
19,30,10,8.333238e+08
19,30,20,6.415838e+08
19,30,30,5.421480e+08
19,30,40,4.772928e+08
19,30,50,4.302023e+08
19,30,60,3.944358e+08
19,30,70,3.649067e+08
19,30,80,3.405678e+08
19,30,90,3.196910e+08
19,30,100,3.018218e+08
