funcid,dim,milestone,error
29,10,1,7.298204e+02
29,10,2,7.254090e+02
29,10,3,7.240926e+02
29,10,5,7.233961e+02
29,10,10,7.223493e+02
29,10,20,7.215095e+02
29,10,30,7.209695e+02
29,10,40,7.206143e+02
29,10,50,7.203980e+02
29,10,60,7.202245e+02
29,10,70,7.200485e+02
29,10,80,7.198981e+02
29,10,90,7.197813e+02
29,10,100,7.196629e+02
