funcid,dim,milestone,error
24,10,1,5.474067e+02
24,10,2,5.320458e+02
24,10,3,5.252930e+02
24,10,5,5.186973e+02
24,10,10,5.128126e+02
24,10,20,5.107611e+02
24,10,30,5.107605e+02
24,10,40,5.107605e+02
24,10,50,5.107604e+02
24,10,60,5.107604e+02
24,10,70,5.107604e+02
24,10,80,5.107604e+02
24,10,90,5.107604e+02
24,10,100,5.107604e+02
