funcid,dim,milestone,error
27,30,1,2.836576e+03
27,30,2,2.779670e+03
27,30,3,2.754051e+03
27,30,5,2.727923e+03
27,30,10,2.697201e+03
27,30,20,2.663439e+03
27,30,30,2.640450e+03
27,30,40,2.623168e+03
27,30,50,2.608896e+03
27,30,60,2.597028e+03
27,30,70,2.586689e+03
27,30,80,2.577492e+03
27,30,90,2.569322e+03
27,30,100,2.561732e+03
