funcid,dim,milestone,error
10,10,1,1.523972e+03
10,10,2,1.454410e+03
10,10,3,1.454148e+03
10,10,5,1.454118e+03
10,10,10,1.454115e+03
10,10,20,1.454112e+03
10,10,30,1.454112e+03
10,10,40,1.454112e+03
10,10,50,1.454112e+03
10,10,60,1.454112e+03
10,10,70,1.454112e+03
10,10,80,1.454112e+03
10,10,90,1.454112e+03
10,10,100,1.454112e+03
