funcid,dim,milestone,error
7,30,1,2.610014e+03
7,30,2,2.609533e+03
7,30,3,2.609461e+03
7,30,5,2.609444e+03
7,30,10,2.609435e+03
7,30,20,2.609433e+03
7,30,30,2.609433e+03
7,30,40,2.609433e+03
7,30,50,2.609433e+03
7,30,60,2.609433e+03
7,30,70,2.609433e+03
7,30,80,2.609433e+03
7,30,90,2.609433e+03
7,30,100,2.609433e+03
