funcid,dim,milestone,error
17,30,1,2.025293e+03
17,30,2,1.671335e+03
17,30,3,1.540985e+03
17,30,5,1.454400e+03
17,30,10,1.425464e+03
17,30,20,1.420674e+03
17,30,30,1.419482e+03
17,30,40,1.418822e+03
17,30,50,1.418626e+03
17,30,60,1.418456e+03
17,30,70,1.418234e+03
17,30,80,1.418005e+03
17,30,90,1.417907e+03
17,30,100,1.417808e+03
