funcid,dim,milestone,error
18,10,1,4.799130e+07
18,10,2,2.059289e+07
18,10,3,1.012076e+07
18,10,5,2.247298e+06
18,10,10,2.668490e+03
18,10,20,2.631292e+03
18,10,30,2.594077e+03
18,10,40,2.570753e+03
18,10,50,2.538503e+03
18,10,60,2.516973e+03
18,10,70,2.487203e+03
18,10,80,2.459694e+03
18,10,90,2.437769e+03
18,10,100,2.416089e+03
