funcid,dim,milestone,error
25,30,1,9.452373e+03
25,30,2,9.006848e+03
25,30,3,8.733563e+03
25,30,5,8.416922e+03
25,30,10,7.998151e+03
25,30,20,7.606882e+03
25,30,30,7.385049e+03
25,30,40,7.232218e+03
25,30,50,7.114846e+03
25,30,60,7.021130e+03
25,30,70,6.942357e+03
25,30,80,6.875937e+03
25,30,90,6.816676e+03
25,30,100,6.764698e+03
