funcid,dim,milestone,error
7,50,1,4.818141e+03
7,50,2,4.817481e+03
7,50,3,4.817438e+03
7,50,5,4.817415e+03
7,50,10,4.817406e+03
7,50,20,4.817404e+03
7,50,30,4.817404e+03
7,50,40,4.817403e+03
7,50,50,4.817403e+03
7,50,60,4.817403e+03
7,50,70,4.817403e+03
7,50,80,4.817403e+03
7,50,90,4.817403e+03
7,50,100,4.817403e+03
