funcid,dim,milestone,error
15,50,1,1.621270e+10
15,50,2,1.537617e+10
15,50,3,1.490112e+10
15,50,5,1.431719e+10
15,50,10,1.353745e+10
15,50,20,1.279043e+10
15,50,30,1.236268e+10
15,50,40,1.206346e+10
15,50,50,1.183236e+10
15,50,60,1.164682e+10
15,50,70,1.149125e+10
15,50,80,1.135799e+10
15,50,90,1.124174e+10
15,50,100,1.113683e+10
