funcid,dim,milestone,error
22,50,1,1.227712e+04
22,50,2,1.172582e+04
22,50,3,1.151874e+04
22,50,5,1.128145e+04
22,50,10,1.099737e+04
22,50,20,1.075676e+04
22,50,30,1.063286e+04
22,50,40,1.055087e+04
22,50,50,1.048817e+04
22,50,60,1.043834e+04
22,50,70,1.039620e+04
22,50,80,1.035818e+04
22,50,90,1.032527e+04
22,50,100,1.029762e+04
