funcid,dim,milestone,error
8,50,1,8.111616e+02
8,50,2,7.830433e+02
8,50,3,7.669889e+02
8,50,5,7.475341e+02
8,50,10,7.218310e+02
8,50,20,6.993345e+02
8,50,30,6.885686e+02
8,50,40,6.822073e+02
8,50,50,6.779854e+02
8,50,60,6.749874e+02
8,50,70,6.727358e+02
8,50,80,6.709847e+02
8,50,90,6.695777e+02
8,50,100,6.684468e+02
