funcid,dim,milestone,error
24,30,1,1.373219e+03
24,30,2,1.370407e+03
24,30,3,1.370199e+03
24,30,5,1.369942e+03
24,30,10,1.369616e+03
24,30,20,1.369280e+03
24,30,30,1.369094e+03
24,30,40,1.368968e+03
24,30,50,1.368871e+03
24,30,60,1.368787e+03
24,30,70,1.368722e+03
24,30,80,1.368666e+03
24,30,90,1.368618e+03
24,30,100,1.368574e+03
