funcid,dim,milestone,error
21,50,1,1.056507e+03
21,50,2,1.045823e+03
21,50,3,1.043204e+03
21,50,5,1.041880e+03
21,50,10,1.041852e+03
21,50,20,1.041825e+03
21,50,30,1.041811e+03
21,50,40,1.041801e+03
21,50,50,1.041793e+03
21,50,60,1.041787e+03
21,50,70,1.041781e+03
21,50,80,1.041777e+03
21,50,90,1.041773e+03
21,50,100,1.041769e+03
