funcid,dim,milestone,error
23,50,1,2.026620e+03
23,50,2,1.998075e+03
23,50,3,1.979030e+03
23,50,5,1.974780e+03
23,50,10,1.969648e+03
23,50,20,1.965273e+03
23,50,30,1.960952e+03
23,50,40,1.956815e+03
23,50,50,1.942425e+03
23,50,60,1.937633e+03
23,50,70,1.934237e+03
23,50,80,1.927553e+03
23,50,90,1.912551e+03
23,50,100,1.907330e+03
