funcid,dim,milestone,error
14,30,1,5.442088e+06
14,30,2,4.495975e+06
14,30,3,3.876271e+06
14,30,5,2.799602e+06
14,30,10,1.307935e+06
14,30,20,3.420432e+05
14,30,30,1.386569e+05
14,30,40,9.012836e+04
14,30,50,7.458202e+04
14,30,60,6.569367e+04
14,30,70,5.903848e+04
14,30,80,5.305306e+04
14,30,90,4.805443e+04
14,30,100,4.336642e+04
