funcid,dim,milestone,error
18,50,1,4.010380e+07
18,50,2,1.629327e+07
18,50,3,1.188370e+07
18,50,5,8.069500e+06
18,50,10,3.419425e+06
18,50,20,9.107815e+05
18,50,30,4.419979e+05
18,50,40,2.894659e+05
18,50,50,2.204379e+05
18,50,60,1.829355e+05
18,50,70,1.589654e+05
18,50,80,1.436313e+05
18,50,90,1.329492e+05
18,50,100,1.254218e+05
