funcid,dim,milestone,error
23,10,1,3.666644e+02
23,10,2,3.662796e+02
23,10,3,3.661763e+02
23,10,5,3.660595e+02
23,10,10,3.640219e+02
23,10,20,3.600441e+02
23,10,30,3.600270e+02
23,10,40,3.600150e+02
23,10,50,3.600087e+02
23,10,60,3.600004e+02
23,10,70,3.599918e+02
23,10,80,3.599854e+02
23,10,90,3.599817e+02
23,10,100,3.599784e+02
