funcid,dim,milestone,error
5,10,1,4.676281e+01
5,10,2,4.676278e+01
5,10,3,4.676278e+01
5,10,5,4.676278e+01
5,10,10,4.676278e+01
5,10,20,4.676278e+01
5,10,30,4.676278e+01
5,10,40,4.676278e+01
5,10,50,4.676278e+01
5,10,60,4.676278e+01
5,10,70,4.676278e+01
5,10,80,4.676278e+01
5,10,90,4.676278e+01
5,10,100,4.676278e+01
