funcid,dim,milestone,error
12,10,1,3.575882e+06
12,10,2,3.358323e+06
12,10,3,3.122397e+06
12,10,5,2.660148e+06
12,10,10,1.778909e+06
12,10,20,8.647496e+05
12,10,30,4.128556e+05
12,10,40,1.991970e+05
12,10,50,9.773991e+04
12,10,60,5.202240e+04
12,10,70,3.001522e+04
12,10,80,1.859806e+04
12,10,90,1.329966e+04
12,10,100,1.086630e+04
