funcid,dim,milestone,error
12,30,1,7.954417e+07
12,30,2,7.159745e+07
12,30,3,6.565166e+07
12,30,5,5.231401e+07
12,30,10,2.787435e+07
12,30,20,8.205031e+06
12,30,30,6.106215e+06
12,30,40,5.491338e+06
12,30,50,5.059154e+06
12,30,60,4.660378e+06
12,30,70,4.302107e+06
12,30,80,3.966902e+06
12,30,90,3.654414e+06
12,30,100,3.370048e+06
