funcid,dim,milestone,error
9,50,1,2.718073e+04
9,50,2,2.444237e+04
9,50,3,2.411654e+04
9,50,5,2.380310e+04
9,50,10,2.291445e+04
9,50,20,2.277103e+04
9,50,30,2.275281e+04
9,50,40,2.275059e+04
9,50,50,2.275033e+04
9,50,60,2.275030e+04
9,50,70,2.275029e+04
9,50,80,2.275028e+04
9,50,90,2.275028e+04
9,50,100,2.275028e+04
