funcid,dim,milestone,error
30,30,1,2.062868e+06
30,30,2,1.832855e+06
30,30,3,1.657421e+06
30,30,5,1.397422e+06
30,30,10,9.949303e+05
30,30,20,6.883223e+05
30,30,30,5.828408e+05
30,30,40,5.188039e+05
30,30,50,4.681083e+05
30,30,60,4.269498e+05
30,30,70,3.882114e+05
30,30,80,3.532798e+05
30,30,90,3.226093e+05
30,30,100,2.955574e+05
