funcid,dim,milestone,error
25,50,1,9.236232e+02
25,50,2,8.327820e+02
25,50,3,8.157968e+02
25,50,5,7.939922e+02
25,50,10,7.654044e+02
25,50,20,7.262203e+02
25,50,30,7.059891e+02
25,50,40,6.994903e+02
25,50,50,6.939772e+02
25,50,60,6.885977e+02
25,50,70,6.809691e+02
25,50,80,6.757570e+02
25,50,90,6.689277e+02
25,50,100,6.612978e+02
