funcid,dim,milestone,error
22,30,1,5.470001e+03
22,30,2,5.450717e+03
22,30,3,5.444790e+03
22,30,5,5.442493e+03
22,30,10,5.442255e+03
22,30,20,5.442254e+03
22,30,30,5.442254e+03
22,30,40,5.442254e+03
22,30,50,5.442254e+03
22,30,60,5.442254e+03
22,30,70,5.442254e+03
22,30,80,5.442254e+03
22,30,90,5.442254e+03
22,30,100,5.442254e+03
