funcid,dim,milestone,error
16,50,1,2.617740e+03
16,50,2,2.320724e+03
16,50,3,2.152315e+03
16,50,5,1.988478e+03
16,50,10,1.860448e+03
16,50,20,1.829797e+03
16,50,30,1.829392e+03
16,50,40,1.829099e+03
16,50,50,1.828875e+03
16,50,60,1.828693e+03
16,50,70,1.828540e+03
16,50,80,1.828405e+03
16,50,90,1.828284e+03
16,50,100,1.828175e+03
