funcid,dim,milestone,error
17,30,1,1.550527e+03
17,30,2,1.545207e+03
17,30,3,1.536037e+03
17,30,5,1.529589e+03
17,30,10,1.526922e+03
17,30,20,1.525653e+03
17,30,30,1.511920e+03
17,30,40,1.479266e+03
17,30,50,1.474511e+03
17,30,60,1.466755e+03
17,30,70,1.461899e+03
17,30,80,1.461107e+03
17,30,90,1.461017e+03
17,30,100,1.460938e+03
