funcid,dim,milestone,error
27,50,1,5.289235e+03
27,50,2,5.253287e+03
27,50,3,5.235742e+03
27,50,5,5.216249e+03
27,50,10,5.181051e+03
27,50,20,5.123250e+03
27,50,30,4.874240e+03
27,50,40,4.794651e+03
27,50,50,4.734059e+03
27,50,60,4.686173e+03
27,50,70,4.644562e+03
27,50,80,4.604755e+03
27,50,90,4.534867e+03
27,50,100,4.532634e+03
