funcid,dim,milestone,error
30,10,1,1.717963e+04
30,10,2,1.654628e+04
30,10,3,1.567014e+04
30,10,5,1.456275e+04
30,10,10,1.222312e+04
30,10,20,9.413196e+03
30,10,30,7.905537e+03
30,10,40,6.982876e+03
30,10,50,6.363363e+03
30,10,60,5.961336e+03
30,10,70,5.728750e+03
30,10,80,5.516796e+03
30,10,90,5.353826e+03
30,10,100,5.220261e+03
