funcid,dim,milestone,error
7,50,1,4.579344e+03
7,50,2,4.579295e+03
7,50,3,4.579293e+03
7,50,5,4.579293e+03
7,50,10,4.579292e+03
7,50,20,4.579292e+03
7,50,30,4.579292e+03
7,50,40,4.579292e+03
7,50,50,4.579292e+03
7,50,60,4.579292e+03
7,50,70,4.579292e+03
7,50,80,4.579292e+03
7,50,90,4.579292e+03
7,50,100,4.579292e+03
