funcid,dim,milestone,error
10,30,1,8.259231e+03
10,30,2,7.903746e+03
10,30,3,7.787627e+03
10,30,5,7.572348e+03
10,30,10,7.190563e+03
10,30,20,6.511487e+03
10,30,30,6.007266e+03
10,30,40,5.745538e+03
10,30,50,5.650724e+03
10,30,60,5.620311e+03
10,30,70,5.602006e+03
10,30,80,5.561921e+03
10,30,90,5.545344e+03
10,30,100,5.521610e+03
